date,time_from,time_to,feedin
2014-01-01,00:00,00:15,2085
2014-01-01,00:15,00:30,2048
2014-01-01,00:30,00:45,2036
2014-01-01,00:45,01:00,2012
2014-01-01,01:00,01:15,1972
2014-01-01,01:15,01:30,1916
2014-01-01,01:30,01:45,1837
2014-01-01,01:45,02:00,1783
2014-01-01,02:00,02:15,1737
2014-01-01,02:15,02:30,1679
2014-01-01,02:30,02:45,1626
2014-01-01,02:45,03:00,1595
2014-01-01,03:00,03:15,1562
2014-01-01,03:15,03:30,1554
2014-01-01,03:30,03:45,1507
2014-01-01,03:45,04:00,1481
2014-01-01,04:00,04:15,1471
2014-01-01,04:15,04:30,1479
2014-01-01,04:30,04:45,1475
2014-01-01,04:45,05:00,1470
2014-01-01,05:00,05:15,1436
2014-01-01,05:15,05:30,1416
2014-01-01,05:30,05:45,1384
2014-01-01,05:45,06:00,1351
2014-01-01,06:00,06:15,1333
2014-01-01,06:15,06:30,1331
2014-01-01,06:30,06:45,1336
2014-01-01,06:45,07:00,1345
2014-01-01,07:00,07:15,1349
2014-01-01,07:15,07:30,1353
2014-01-01,07:30,07:45,1363
2014-01-01,07:45,08:00,1378
2014-01-01,08:00,08:15,1393
2014-01-01,08:15,08:30,1389
2014-01-01,08:30,08:45,1394
2014-01-01,08:45,09:00,1406
2014-01-01,09:00,09:15,1438
2014-01-01,09:15,09:30,1451
2014-01-01,09:30,09:45,1508
2014-01-01,09:45,10:00,1559
2014-01-01,10:00,10:15,1577
2014-01-01,10:15,10:30,1576
2014-01-01,10:30,10:45,1578
2014-01-01,10:45,11:00,1595
2014-01-01,11:00,11:15,1618
2014-01-01,11:15,11:30,1616
2014-01-01,11:30,11:45,1619
2014-01-01,11:45,12:00,1654
2014-01-01,12:00,12:15,1662
2014-01-01,12:15,12:30,1670
2014-01-01,12:30,12:45,1687
2014-01-01,12:45,13:00,1705
2014-01-01,13:00,13:15,1710
2014-01-01,13:15,13:30,1739
2014-01-01,13:30,13:45,1741
2014-01-01,13:45,14:00,1743
2014-01-01,14:00,14:15,1759
2014-01-01,14:15,14:30,1783
2014-01-01,14:30,14:45,1816
2014-01-01,14:45,15:00,1841
2014-01-01,15:00,15:15,1824
2014-01-01,15:15,15:30,1867
2014-01-01,15:30,15:45,1861
2014-01-01,15:45,16:00,1878
2014-01-01,16:00,16:15,1893
2014-01-01,16:15,16:30,1938
2014-01-01,16:30,16:45,2006
2014-01-01,16:45,17:00,2097
2014-01-01,17:00,17:15,2151
2014-01-01,17:15,17:30,2185
2014-01-01,17:30,17:45,2226
2014-01-01,17:45,18:00,2256
2014-01-01,18:00,18:15,2276
2014-01-01,18:15,18:30,2291
2014-01-01,18:30,18:45,2311
2014-01-01,18:45,19:00,2333
2014-01-01,19:00,19:15,2365
2014-01-01,19:15,19:30,2374
2014-01-01,19:30,19:45,2378
2014-01-01,19:45,20:00,2413
2014-01-01,20:00,20:15,2429
2014-01-01,20:15,20:30,2460
2014-01-01,20:30,20:45,2557
2014-01-01,20:45,21:00,2630
2014-01-01,21:00,21:15,2669
2014-01-01,21:15,21:30,2699
2014-01-01,21:30,21:45,2709
2014-01-01,21:45,22:00,2766
2014-01-01,22:00,22:15,2762
2014-01-01,22:15,22:30,2767
2014-01-01,22:30,22:45,2784
2014-01-01,22:45,23:00,2801
2014-01-01,23:00,23:15,2811
2014-01-01,23:15,23:30,2835
2014-01-01,23:30,23:45,2869
2014-01-01,23:45,00:00,2919
2014-01-02,00:00,00:15,3109
2014-01-02,00:15,00:30,3121
2014-01-02,00:30,00:45,3151
2014-01-02,00:45,01:00,3163
2014-01-02,01:00,01:15,3165
2014-01-02,01:15,01:30,3166
2014-01-02,01:30,01:45,3175
2014-01-02,01:45,02:00,3185
2014-01-02,02:00,02:15,3186
2014-01-02,02:15,02:30,3187
2014-01-02,02:30,02:45,3198
2014-01-02,02:45,03:00,3210
2014-01-02,03:00,03:15,3214
2014-01-02,03:15,03:30,3199
2014-01-02,03:30,03:45,3190
2014-01-02,03:45,04:00,3180
2014-01-02,04:00,04:15,3172
2014-01-02,04:15,04:30,3144
2014-01-02,04:30,04:45,3102
2014-01-02,04:45,05:00,3034
2014-01-02,05:00,05:15,3000
2014-01-02,05:15,05:30,2981
2014-01-02,05:30,05:45,2973
2014-01-02,05:45,06:00,2923
2014-01-02,06:00,06:15,2910
2014-01-02,06:15,06:30,2896
2014-01-02,06:30,06:45,2880
2014-01-02,06:45,07:00,2806
2014-01-02,07:00,07:15,2768
2014-01-02,07:15,07:30,2744
2014-01-02,07:30,07:45,2708
2014-01-02,07:45,08:00,2671
2014-01-02,08:00,08:15,2648
2014-01-02,08:15,08:30,2636
2014-01-02,08:30,08:45,2627
2014-01-02,08:45,09:00,2622
2014-01-02,09:00,09:15,2629
2014-01-02,09:15,09:30,2617
2014-01-02,09:30,09:45,2612
2014-01-02,09:45,10:00,2608
2014-01-02,10:00,10:15,2608
2014-01-02,10:15,10:30,2593
2014-01-02,10:30,10:45,2562
2014-01-02,10:45,11:00,2538
2014-01-02,11:00,11:15,2515
2014-01-02,11:15,11:30,2492
2014-01-02,11:30,11:45,2463
2014-01-02,11:45,12:00,2452
2014-01-02,12:00,12:15,2446
2014-01-02,12:15,12:30,2415
2014-01-02,12:30,12:45,2369
2014-01-02,12:45,13:00,2301
2014-01-02,13:00,13:15,2265
2014-01-02,13:15,13:30,2211
2014-01-02,13:30,13:45,2135
2014-01-02,13:45,14:00,2064
2014-01-02,14:00,14:15,2022
2014-01-02,14:15,14:30,1981
2014-01-02,14:30,14:45,1944
2014-01-02,14:45,15:00,1889
2014-01-02,15:00,15:15,1850
2014-01-02,15:15,15:30,1770
2014-01-02,15:30,15:45,1703
2014-01-02,15:45,16:00,1617
2014-01-02,16:00,16:15,1576
2014-01-02,16:15,16:30,1524
2014-01-02,16:30,16:45,1483
2014-01-02,16:45,17:00,1419
2014-01-02,17:00,17:15,1391
2014-01-02,17:15,17:30,1342
2014-01-02,17:30,17:45,1394
2014-01-02,17:45,18:00,1428
2014-01-02,18:00,18:15,1451
2014-01-02,18:15,18:30,1452
2014-01-02,18:30,18:45,1483
2014-01-02,18:45,19:00,1479
2014-01-02,19:00,19:15,1481
2014-01-02,19:15,19:30,1502
2014-01-02,19:30,19:45,1590
2014-01-02,19:45,20:00,1631
2014-01-02,20:00,20:15,1654
2014-01-02,20:15,20:30,1655
2014-01-02,20:30,20:45,1647
2014-01-02,20:45,21:00,1640
2014-01-02,21:00,21:15,1639
2014-01-02,21:15,21:30,1639
2014-01-02,21:30,21:45,1634
2014-01-02,21:45,22:00,1630
2014-01-02,22:00,22:15,1628
2014-01-02,22:15,22:30,1616
2014-01-02,22:30,22:45,1590
2014-01-02,22:45,23:00,1564
2014-01-02,23:00,23:15,1552
2014-01-02,23:15,23:30,1541
2014-01-02,23:30,23:45,1517
2014-01-02,23:45,00:00,1493
